seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
video10,0.7261165979188552,0.6653082032402394,0.4830913291043089,0.7261165979188552,0.7261165979188552,0.7231066927308858,0.717152934305575,0.7021426947287372,0.6906446125969863,0.6740497231708416,0.6327879956133304,0.5934195454549958,0.5448206904449184,0.49099556714271314,0.4067818948854634,0.3429116080326403,0.26203413556067034,0.1856721729432825,0.11933982847367648,0.05741905037762814,0.008252272510603592,0.0,0.4528297165689821,0.6317460317460317,0.6317460317460317,0.6296766011414078,0.6255534471853258,0.614321608040201,0.6052467207995003,0.5933044017358958,0.5613608748481167,0.5279429250891795,0.4838337182448037,0.43655673560648406,0.36050820539968237,0.29797979797979796,0.2197437114380636,0.15194979829672792,0.0940825883354619,0.044715447154471545,0.007053291536050157,0.0,0.39564852296438074,0.8345842906461032,0.8345842906461032,0.8303997450824359,0.822165289788145,0.8025183508255673,0.7880918054031945,0.7657840190926728,0.7133034476274733,0.6670167175145486,0.6134950367115417,0.5522229467353885,0.4589951283443214,0.39461860072642657,0.31246349554071595,0.22687858879653788,0.15137758125175207,0.07373173156200685,0.009655066891988941,0.0,0.5185203227993117,0.6386392811296534,0.6386392811296534,0.6373555840821566,0.634788189987163,0.6277278562259306,0.6219512195121951,0.6142490372272144,0.5930680359435173,0.5699614890885751,0.5378690629011553,0.5012836970474968,0.43709884467265725,0.37869062901155326,0.29717586649550704,0.21758664955070603,0.14184852374839538,0.07060333761232349,0.011553273427471117,0.0,0.43000472941017504,0.983201581027668,0.983201581027668,0.9812252964426877,0.9772727272727273,0.9664031620553359,0.9575098814229249,0.9456521739130435,0.9130434782608695,0.8774703557312253,0.8280632411067194,0.7717391304347826,0.6729249011857708,0.5830039525691699,0.4575098814229249,0.3349802371541502,0.2183794466403162,0.10869565217391304,0.017786561264822136,0.0,0.6620033284793009,0.8439138893383449,0.8439138893383449,0.8416280237502124,0.8370939752748576,0.8260827162789522,0.817999324569763,0.8047465058861658,0.7722656347788621,0.7420224193655619,0.7047611839121881,0.6575506011991735,0.5794630869311467,0.520628981627706,0.4398965144392682,0.3439911711787567,0.2481716170370743,0.13115342677894806,0.017757935800749258,0.0,0.5775284682887407,0.9833433115673033,0.9833433115673033,0.9813430148109938,0.9773498451987701,0.9665448195411039,0.9576521570116346,0.9460042494030836,0.9143018967245576,0.8801311626369948,0.8343163754277598,0.7851053329986768,0.7010577602378325,0.6304200370681516,0.521360343072311,0.4016277093686803,0.2806522449116328,0.1479353102543826,0.022433000592964637,0.0,0.6797327306523231,0.6653082032402394,0.6653082032402394,0.6663577871105872,0.6682789602781224,0.6732653588815893,0.6770262050074816,0.6814785121106542,0.6922669790484481,0.7032192514473076,0.7168856279055706,0.7307775909924009,0.7533958988175307,0.7729447344116789,0.7993997935745111,0.8252118490748919,0.8515939302176112,0.8773663850365869,0.9170084514787202,1.0,0.7545838800986405,0.7300673334839254,0.7300673334839254,0.7275025185858053,0.7224270317304634,0.7097627236941249,0.7001104623258277,0.6858440759033069,0.650413310684956,0.6165823882998651,0.5744388570514244,0.5261372067569242,0.4479132062237961,0.3865725884342415,0.3047238258415762,0.22218404981238196,0.146535614883085,0.07215058098320191,0.010561611040162006,0.0,0.4717891957483681,995.0,995.0,993.0,989.0,978.0,969.0,957.0,924.0,888.0,838.0,781.0,681.0,590.0,463.0,339.0,221.0,110.0,18.0,0.0,669.9473684210526,563.0,563.0,565.0,569.0,580.0,589.0,601.0,634.0,670.0,720.0,777.0,877.0,968.0,1095.0,1219.0,1337.0,1448.0,1540.0,1558.0,888.0526315789474,17.0,17.0,19.0,23.0,34.0,43.0,55.0,88.0,124.0,174.0,231.0,331.0,422.0,549.0,673.0,791.0,902.0,994.0,1012.0,342.05263157894734,0.42618741976893454,0.7168856279055706,0.42618741976893454,0.5378690629011553,0.8280632411067194,0.25,0.5,0.25,0.2739089577566548,0.6521400778210117,0.049502133712660025,0.42618741976893454,600.7501561848682,838,720,174,0,2,4,2,55.0,3515,0.6521400778210117,0.5378690629011553,0.8280632411067194,838,720,174,3.8627876294971184,0.5518268042138741,401.971855873684,0.44812915927946934,6,8,897,1012,1558,6,8
video11,0.5970112613635694,0.6578713913558547,0.39275662916836523,0.5970112613635694,0.5966937542866393,0.5954726495959644,0.59349925605846,0.5901529139278774,0.5860938134770093,0.5772371817541427,0.5576474233618153,0.5263558796575682,0.4860002602670133,0.43872789404479656,0.37584004591460246,0.30228719100141466,0.20000970119262138,0.123994490576637,0.06753269322400529,0.032729594644314935,0.008688889591387128,0.0012126269692682528,0.3819572379425846,0.5319735391400221,0.5315513915679251,0.5298651252408478,0.5265037077725899,0.5239923224568138,0.519409513395298,0.511147362697118,0.49168008588298445,0.4584098661768565,0.42184701969813254,0.3777887952404561,0.3233333333333333,0.26088929219600726,0.17035165297957464,0.10234034113447045,0.05125780215623227,0.021503400110273848,0.0048815765684324715,0.00054005400540054,0.334698220092251,0.6700003289094147,0.6698194042055983,0.6692036511285054,0.669019727196465,0.6646671084503707,0.6613393658321334,0.6518722159521452,0.6324654134072046,0.6043729258287935,0.5599097349286081,0.5094967543716341,0.43687342303017673,0.35025410615501,0.23483118520698007,0.15023043232930178,0.08897503330686789,0.04981660388997555,0.015465659766463202,0.002722809481814905,0.43638609912512966,0.5573202425642506,0.5570314755991914,0.5558764077389546,0.5535662720184811,0.5518336702281259,0.5486572336124748,0.5428818943112907,0.5290210799884493,0.5044758879584176,0.47617672538261624,0.4400808547502166,0.39214553855038986,0.3320820098180768,0.23361247473289057,0.14900375397054577,0.07825584753104245,0.033785734911926074,0.007796708056598325,0.0008663008951775916,0.37076158487469035,0.9212410501193318,0.920763723150358,0.918854415274463,0.915035799522673,0.9121718377088306,0.9069212410501193,0.8973747016706444,0.8744630071599045,0.833890214797136,0.7871121718377089,0.7274463007159905,0.6482100238663484,0.548926014319809,0.3861575178997613,0.24630071599045347,0.12935560859188544,0.0558472553699284,0.012887828162291169,0.001431980906921241,0.6128627056902399,0.7099914398719159,0.709889043287678,0.7095384486414956,0.7097043774494822,0.7068893863789923,0.7051117687445186,0.6992478816077333,0.6877685299895219,0.6707131653561085,0.6405374789651564,0.6027650804199948,0.5434854422118192,0.46544712771731334,0.3418152111135196,0.23536193955273552,0.14947519064108974,0.0886199287425586,0.029075610935957077,0.0052224816332124375,0.49529787017162125,0.9234964304562695,0.9230905075383461,0.9215755290334003,0.918424790773284,0.9155500545527326,0.9106230978692958,0.901630768084591,0.8804355320195052,0.847129835402155,0.804275453738232,0.7519837990717729,0.675188975296071,0.5774108200238763,0.41875674197721674,0.28251813653055763,0.1729134999713994,0.09937595781874078,0.0319588863208788,0.0056559398841278035,0.6295786713874975,0.6578713913558547,0.6581663836781116,0.6592597510925199,0.6612710272884338,0.6626385762191696,0.6648735701953131,0.6684862795816066,0.6761100253724545,0.6881625278715598,0.7004353769032258,0.7147593631366052,0.7316971512976778,0.7505755179323964,0.7821968222934804,0.8152155920923229,0.8505520374474234,0.8853206569175137,0.9253621522502085,0.959365452672387,0.7427536660841192,0.6110685279294972,0.6108277098410121,0.6099135361959974,0.6085612181949884,0.6056283430752591,0.6023691782756541,0.5948862273115754,0.5784354208172425,0.5521698727887165,0.5163487039667605,0.4735184971638699,0.41390574259427826,0.34104704590274604,0.23422103731445726,0.14961583598564693,0.08344349369802104,0.04102548687388291,0.010980948688605744,0.0015358295125092129,0.40207908716477475,1930.0,1929.0,1925.0,1917.0,1911.0,1900.0,1880.0,1832.0,1747.0,1649.0,1524.0,1358.0,1150.0,809.0,516.0,271.0,117.0,27.0,3.0,1283.9473684210527,1533.0,1534.0,1538.0,1546.0,1552.0,1563.0,1583.0,1631.0,1716.0,1814.0,1939.0,2105.0,2313.0,2654.0,2947.0,3192.0,3346.0,3436.0,3460.0,2179.0526315789475,165.0,166.0,170.0,178.0,184.0,195.0,215.0,263.0,348.0,446.0,571.0,737.0,945.0,1286.0,1579.0,1824.0,1978.0,2068.0,2092.0,811.0526315789474,0.3473866589662143,0.7004353769032258,0.3473866589662143,0.47617672538261624,0.7871121718377089,0.0,0.625,0.375,0.20474095769951467,0.5933789132781576,0.11551411551411551,0.3473866589662143,1155.0179365134193,1649,1814,446,0,0,5,3,110.0,3861,0.5933789132781576,0.47617672538261624,0.7871121718377089,1649,1814,446,3.0722830524303504,0.4096377403240467,702.6918745921249,0.35382269616924716,7,8,1986,2095,3463,7,8
COMBINED,0.6388522772687344,0.6604011786464402,0.4218987968892346,0.6388522772687344,0.6386376075934767,0.6368112703976107,0.6334890419455189,0.6263053619786649,0.6197923571530313,0.6083857812200446,0.5817030583196301,0.5477641605330749,0.5047900309029291,0.45542490630128146,0.38570485647406605,0.3154389841801175,0.2209323840671821,0.14571695556926387,0.08682656698719811,0.04200251486698124,0.008553446799548363,0.0010026689580511353,0.405164959553495,0.5621756678839132,0.5618754803996926,0.5600767754318619,0.5564917656070472,0.551441114716549,0.5455409773721239,0.5361935361935362,0.513030528667163,0.4797014381940652,0.44087927672398514,0.39584406663232014,0.33486615207751685,0.27238572323105825,0.1855309218203034,0.11755809157156606,0.0644316396018858,0.028730540437919252,0.005567239886180873,0.0003692307692307692,0.3532994824851536,0.7259870099104421,0.7258867988732803,0.7240589360141302,0.7211398102670676,0.7113332611132098,0.704149792442227,0.6902978753125558,0.6595678602938259,0.6254840024955679,0.5779654176363276,0.5239736117408715,0.44426179052352277,0.3652972393717547,0.2630888579149358,0.18062075401631117,0.1170054461032488,0.061405432277303496,0.013141422616673499,0.002722809481814905,0.465125690968688,0.5825532762397929,0.5823541127265485,0.5811591316470822,0.5787691694881498,0.5753833897629954,0.571400119498108,0.5650268870742879,0.5488946425014938,0.5247958573989245,0.4953196574387572,0.45907189802828124,0.4060944035052778,0.3465445130452101,0.2533359888468433,0.17028480382393946,0.09798844851623183,0.045210117506472816,0.008962358095996813,0.0005974905397331209,0.3891445402991646,0.9414225941422594,0.9411007402639202,0.9391696169938848,0.935307370453814,0.929835854522047,0.9233987769552623,0.9130994528484069,0.8870292887029289,0.8480849694238816,0.8004505954296749,0.7418731895719344,0.6562600579336981,0.5600257483102672,0.4093981332475056,0.27518506598004505,0.15835210814290313,0.07306083038300612,0.014483424525265529,0.0009655616350177019,0.6288685989192486,0.7555479654169064,0.7554959932946594,0.7544887392799314,0.753058923990878,0.7472393609868707,0.7432393538245681,0.73483553879295,0.7160977479958174,0.6947445192689717,0.6621777945042044,0.6213279835560203,0.5555015167845814,0.4841582161122166,0.3775161886605492,0.27843247700445617,0.1938083415222129,0.10923087492759313,0.02454854088187395,0.0052224816332124375,0.524561713602025,0.9438546002701084,0.9435937701952587,0.9419144986623073,0.938478775228482,0.9328130798758989,0.9265070847319402,0.9165991930482137,0.8917898574866563,0.8582513453014102,0.8143978069251335,0.7632063231485243,0.6838288196047221,0.595385209711303,0.4561038074701638,0.32974403734005886,0.22130834271894326,0.12290692155407383,0.02814853202971314,0.0056559398841278035,0.6481309444835283,0.6604011786464402,0.6605966540147454,0.6616752239389698,0.6636560395825846,0.6662360125098745,0.6689781024828667,0.6728689255210843,0.681526943078049,0.6932366722872199,0.7059783243660183,0.7201867973905646,0.7389442562810126,0.7581604821408887,0.7884585956449877,0.8191790202994467,0.8510200421267151,0.8814661639355669,0.9220206719416132,0.959365452672387,0.745997660992686,0.6503276951897858,0.6501716409516519,0.648685950607289,0.6460444946542867,0.6397572532066241,0.6343116549032158,0.6245293104745753,0.6016920016764846,0.5729322938873079,0.5350491871548578,0.49045036492861904,0.4247496048530671,0.35579734953319186,0.2581663726639605,0.17537665085238563,0.10707559073667039,0.05268915266724879,0.010852563539618616,0.0012754814412134921,0.4252597165222134,2925.0,2924.0,2918.0,2906.0,2889.0,2869.0,2837.0,2756.0,2635.0,2487.0,2305.0,2039.0,1740.0,1272.0,855.0,492.0,227.0,45.0,3.0,1953.8947368421052,2096.0,2097.0,2103.0,2115.0,2132.0,2152.0,2184.0,2265.0,2386.0,2534.0,2716.0,2982.0,3281.0,3749.0,4166.0,4529.0,4794.0,4976.0,5018.0,3067.1052631578946,182.0,183.0,189.0,201.0,218.0,238.0,270.0,351.0,472.0,620.0,802.0,1068.0,1367.0,1835.0,2252.0,2615.0,2880.0,3062.0,3104.0,1153.1052631578948,0.37183827922724555,0.7059783243660183,0.37183827922724555,0.4953196574387572,0.8004505954296749,0.125,0.5625,0.3125,0.22620356357265237,0.6119586614173228,0.08405639913232105,0.37183827922724555,1755.7680926982875,2487,2534,620,0,2,9,5,165.0,7376,0.6119586614173228,0.4953196574387572,0.8004505954296749,2487,2534,620,6.935070681927469,0.47828073668465304,1104.6637304658088,0.3831646654407939,13,16,2883,3107,5021,13,16
