seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
video10,0.709656453807587,0.7004177651052639,0.49705598736843704,0.709656453807587,0.709656453807587,0.70874365417455,0.7078358079570453,0.6957644127401711,0.6836420692951305,0.6713264083222915,0.6480270417710883,0.6153433879289694,0.5694483372586989,0.5230877629021585,0.4506455094002428,0.3885900870457877,0.3130951975944295,0.23447376127132125,0.1624151578378383,0.08767473904468956,0.024547467600626805,0.006905138786218141,0.4689936236077069,0.7819314641744548,0.7819314641744548,0.7810067462376752,0.7800829875518672,0.768160741885626,0.7572964669738863,0.7447890188103711,0.7211634904714143,0.6798825256975036,0.6335078534031413,0.5808383233532934,0.4973821989528796,0.42111801242236024,0.33229813664596275,0.23943661971830985,0.15828552143098212,0.07992448080553807,0.020517395182872437,0.0035087719298245615,0.5138453799906536,0.6440619229492985,0.6440619229492985,0.6431667456811305,0.6422797817942283,0.6301911717687764,0.6171512733681407,0.6051098165098677,0.5823076908567287,0.5569307501754672,0.5118664386948687,0.4710791225315821,0.4083004489709202,0.35857467810900745,0.295001963436035,0.22961376914442114,0.16665253560157067,0.0961765380153934,0.02936913581051675,0.01358906837222623,0.4287097249862884,0.9666238767650834,0.9666238767650834,0.9659820282413351,0.9653401797175867,0.9569961489088575,0.9492939666238768,0.9403080872913993,0.9229781771501926,0.8915275994865212,0.8543003851091142,0.8093709884467266,0.7317073170731707,0.6527599486521181,0.5494223363286265,0.42554557124518616,0.3010269576379974,0.16302952503209242,0.044287548138639284,0.007702182284980745,0.6876224579420309,0.8036286019210246,0.8036286019210246,0.8030949839914621,0.8025613660618997,0.7956243329775881,0.7892209178228389,0.7817502668089648,0.767342582710779,0.7411953041622199,0.7102454642475987,0.6728922091782283,0.608324439701174,0.5426894343649946,0.4567769477054429,0.35378868729989327,0.2502668089647812,0.13553895410885805,0.0368196371398079,0.0064034151547491995,0.571673313486491,0.6555702870832648,0.6555702870832648,0.655032934639941,0.6544980337922789,0.6473528738566955,0.6392705438189674,0.6321481497619637,0.6173124544383942,0.6006572547163488,0.5684738223867464,0.5373973843500109,0.48370835812060897,0.4382049041942234,0.3725963091351397,0.29550357198406857,0.21968436929750934,0.1360685877135553,0.04287182558376157,0.02937215290156467,0.4674365318346478,0.9827341932394483,0.9827341932394483,0.982064720103969,0.9813986602302173,0.9728846300536139,0.9651479716050755,0.9562153581762033,0.939667836976829,0.9121240213633298,0.8792987904040909,0.8429333643760154,0.7843274587397684,0.7318425841138649,0.6593703152231575,0.5871841998649231,0.4771324610703144,0.28133087566038034,0.11297185390585793,0.03722868566618567,0.7404522196848786,0.7004177651052639,0.7004177651052639,0.7007940991362775,0.7011425682561196,0.7052937245223436,0.7088761934372999,0.7124883016278127,0.7188243265974313,0.729158241177489,0.7403349555563242,0.7521330386573349,0.7706145830037854,0.7881671771966824,0.8094377539830272,0.8340627779785338,0.8588750884247017,0.8877302461818465,0.9275809185391577,0.9670551295721442,0.7743897186346757,0.7890282839277851,0.7890282839277851,0.7882179378131644,0.7874125221167192,0.7765890318946561,0.7654136008084902,0.7543140288789831,0.7331147870882713,0.7046411390091851,0.6612773213270339,0.6174769429217606,0.5465861561330319,0.4838007735322314,0.4025924340726716,0.31258778376053503,0.2239796994702843,0.12521827067916474,0.03606503869398306,0.010230614922181022,0.5425039289988378,1506.0,1506.0,1505.0,1504.0,1491.0,1479.0,1465.0,1438.0,1389.0,1331.0,1261.0,1140.0,1017.0,856.0,663.0,469.0,254.0,69.0,12.0,1071.3157894736842,52.0,52.0,53.0,54.0,67.0,79.0,93.0,120.0,169.0,227.0,297.0,418.0,541.0,702.0,895.0,1089.0,1304.0,1489.0,1546.0,486.6842105263158,368.0,368.0,369.0,370.0,383.0,395.0,409.0,436.0,485.0,543.0,613.0,734.0,857.0,1018.0,1211.0,1405.0,1620.0,1805.0,1862.0,802.6842105263158,0.5012836970474968,0.7403349555563242,0.5057766367137355,0.8543003851091142,0.7102454642475987,0.75,0.25,0.0,0.2794517495798893,0.7756410256410257,0.15448079658605973,0.5052342117843297,985.3858258454675,1331,227,543,7,6,2,0,77.0,3515,0.5926573426573427,0.6527599486521181,0.5426894343649946,1017,541,857,5.45846194346448,0.27992112530587077,607.5097413651283,0.49230935280804566,31,8,1234,1874,1558,31,8
video11,0.46412913837934316,0.6486429013880086,0.3010540709370937,0.46412913837934316,0.4633718672055787,0.4624443002911456,0.45986034769979856,0.4561846336771945,0.45077482572217653,0.4431723911287287,0.425895364329624,0.3980210604772102,0.37034848410353804,0.32464104340714106,0.2740266432348798,0.22591658597912384,0.17240738867111655,0.11537037287694371,0.06415085995557242,0.036103961342458864,0.011327615819496241,0.002784765628207402,0.29583850789101457,0.6624605678233438,0.6603654694391935,0.658275645059786,0.6534197866555114,0.6458463460337289,0.6363071827778928,0.6212059064807219,0.5940713853599516,0.5475724353954581,0.5037093399277154,0.43336355394378967,0.35498800137127184,0.2807841866493843,0.2026471930625285,0.12574765024209628,0.06350060540831427,0.024494556765163298,0.007134666836539687,0.0015203344735841885,0.4040744638792619,0.3251753652304868,0.3251434202032505,0.3248710968979332,0.3236381017308698,0.32221970640726977,0.3193393835627756,0.31616210697579694,0.3053283928960149,0.2893147177304336,0.2722959230763348,0.2431949020755615,0.21152996978069963,0.18177057771488558,0.14668008581407668,0.1058494764088177,0.06480777319487785,0.053215742465347445,0.01798470525588469,0.00510079836956084,0.21861169714688836,0.9096159399364713,0.9078833381461161,0.9061507363557609,0.9021079988449321,0.8957551256136298,0.8876696505919722,0.8746751371643084,0.850707479064395,0.8076812012705746,0.7646549234767542,0.6901530464914813,0.5980363846375975,0.5004331504475888,0.38463759745885073,0.25498123014727114,0.1362980075079411,0.05457695639618828,0.016170950043315046,0.0034652035807103665,0.5971396872197822,0.7091400270148581,0.7077892841062584,0.7064385411976587,0.7032868077442593,0.6983340837460603,0.6920306168392616,0.6819000450247636,0.6632147681224674,0.6296713192255741,0.5961278703286808,0.5380459252588924,0.46623142728500677,0.390139576767222,0.29986492570914003,0.19878433138226023,0.10625844214317876,0.04254840162089149,0.012606933813597478,0.0027014858171994596,0.46553235858669634,0.337427589913612,0.3374773020926557,0.3373035611994693,0.3363185682541955,0.3353821371411286,0.33311836118681465,0.33099697822171337,0.3230065786024264,0.31061606457176466,0.29722268425140375,0.27223366542151983,0.24425895660837021,0.21639348300893418,0.18323560289661758,0.14002359480336066,0.09192674138013576,0.07874523672105306,0.02756201564720615,0.007844878395409337,0.23900494738514685,0.9135683383148181,0.9120000407158133,0.9108419852612006,0.9078416231003417,0.9028723371505218,0.8957413628752516,0.8844556053488787,0.8636971636771609,0.8263636132847584,0.7892426637367197,0.7278938013206274,0.6508191941443167,0.5682508766659063,0.4569323445020323,0.33375833915319325,0.2028366136924467,0.14744291500128534,0.05595033710528436,0.01614277550377489,0.6298237858186491,0.6486429013880086,0.6497145127731729,0.6506950677679455,0.6528102376041689,0.6558487959737692,0.6592906071534814,0.6642216017943718,0.6722797685360818,0.6853034018511682,0.6970510560116919,0.7154929241349781,0.7369815394304303,0.7587814658118679,0.7840434853249427,0.8138907115188361,0.8493445484033013,0.8897345544545813,0.9279616713403293,0.9615113490415791,0.7407158000165635,0.5438609155733795,0.543316016430928,0.5425699804400957,0.5403300105513367,0.5372429186020332,0.5324170160949261,0.5258698834171928,0.5096519865627446,0.4833984472066225,0.45630298949597836,0.4096848820235453,0.355672065771477,0.3016024251635561,0.2375261581438653,0.16428520841866712,0.09398494750484465,0.05389205188264826,0.0170537318565954,0.0042042008485185176,0.36067714926257666,3150.0,3144.0,3138.0,3124.0,3102.0,3074.0,3029.0,2946.0,2797.0,2648.0,2390.0,2071.0,1733.0,1332.0,883.0,472.0,189.0,56.0,12.0,2067.8947368421054,313.0,319.0,325.0,339.0,361.0,389.0,434.0,517.0,666.0,815.0,1073.0,1392.0,1730.0,2131.0,2580.0,2991.0,3274.0,3407.0,3451.0,1395.1052631578948,1292.0,1298.0,1304.0,1318.0,1340.0,1368.0,1413.0,1496.0,1645.0,1794.0,2052.0,2371.0,2709.0,3110.0,3559.0,3970.0,4253.0,4386.0,4430.0,2374.1052631578946,0.23678891134854171,0.6970976737454462,0.24718452209067282,0.7649436904418134,0.5963529941467808,0.375,0.625,0.0,0.005085688059973104,0.6702087286527514,0.46438746438746437,0.24673511334081222,1846.6117377516869,2649,814,1793,36,3,5,0,194.0,3861,0.3377609108159393,0.3855038983540283,0.3005402971634399,1335,2128,3107,3.6173387592046296,0.06517727494062396,1024.935327669257,0.46609155419247705,103,8,2199,4442,3463,103,8
COMBINED,0.5463489539933821,0.6653896678738734,0.3635349490408947,0.5463489539933821,0.5458228298169415,0.544880217019014,0.5428479442154508,0.5362235272456782,0.5284388718396344,0.5191271948729128,0.49979945711084467,0.4704660298075444,0.4365618834633832,0.39103713745196866,0.33345370115654516,0.2813397837627183,0.2212603024373061,0.1584120389346526,0.1022775028347009,0.056264129638667205,0.01644896610793235,0.004452509265666437,0.35449805163026027,0.69690166142793,0.6953790937640197,0.6936062145204661,0.6898196452526457,0.681049822064057,0.6711379716981132,0.6567295046032442,0.6305192003451747,0.5853726751503286,0.5407719488991574,0.47501951600312253,0.3951513659857248,0.32025154303016184,0.23915181987102416,0.15790011234807477,0.09051558291650635,0.04066458601064806,0.011148769175882983,0.0021214531954388757,0.435432236119038,0.4283203729462365,0.4284318643184222,0.42804468109321897,0.42718976266762243,0.4221947673378176,0.4160808254740725,0.4103562312453594,0.39618063524717967,0.37811516423453095,0.35243373566448977,0.3219026539230121,0.2813893115050383,0.247155948660639,0.2047072920500896,0.1589256252339827,0.11556780886835175,0.07784789160690878,0.024268910922041583,0.009344933370893536,0.29097149559841623,0.9273053176658036,0.9261103365863373,0.9247161919936268,0.9217287392949611,0.9147580163314081,0.9067914758016331,0.895040828520215,0.873132842063334,0.833698466440948,0.7924716191993627,0.7271459868552081,0.6395140410276837,0.5476996614220275,0.4357697669786895,0.30790679147580163,0.1874128659629556,0.08822943636725752,0.024895439155546702,0.0047799243178649675,0.6252161972347717,0.7371754274857505,0.7362254591513616,0.7351171627612413,0.7327422419252692,0.7272007599746675,0.7208676377454085,0.7115262824572515,0.694110196326789,0.6627612412919569,0.6299873337555415,0.5780557314756175,0.5083913869537682,0.43540215326155796,0.34642178594046863,0.2447751741608613,0.14898670044331855,0.0701393286890437,0.019791006966434453,0.0037998733375554147,0.4970250991633612,0.44033199325070327,0.4404983849734852,0.44029359071226487,0.43972001945758304,0.4366554592493172,0.43256907019471136,0.42916931162324135,0.4195421282037315,0.4068576348323541,0.38795786013935074,0.36381719036504967,0.32927057844703483,0.29842337949818476,0.25731821923124965,0.20670097182199543,0.15560190343459718,0.11161234993120106,0.036013030732184745,0.018608515648487003,0.31847166272351196,0.9359402836577077,0.9349087791460488,0.9339283983429076,0.9317460707760835,0.9256000377206309,0.9182874587046848,0.9078485821828864,0.888616376315145,0.8548206622147956,0.8193669926118821,0.7676267207982621,0.6982185780243587,0.6287500644748423,0.5361311118408272,0.44243967527989236,0.33954729639193654,0.2242093755146265,0.08742621437920096,0.026685730584980277,0.6737946531032474,0.6653896678738734,0.6661358241736308,0.6669343618039868,0.668517200720101,0.6718998276449917,0.6753980269017281,0.6799560733689137,0.6875468931921541,0.6998553301417223,0.7115297869224498,0.7281478637166522,0.748922264959432,0.7696488361676339,0.7939783545988551,0.8225414748194697,0.8540946262673148,0.8885853573862412,0.9277514957940826,0.9642832393068618,0.7521640266189523,0.6302251657127358,0.6299009271847804,0.6291421520639415,0.6274974752007703,0.6214547834520564,0.6142463233788183,0.6060409072020464,0.5881482160338728,0.5614570620807932,0.5284824814149646,0.48380804350295703,0.4242079863729403,0.3679228579469778,0.2986724777335637,0.22121093858369958,0.14716961056236058,0.08287626680091785,0.024580178909663557,0.006683417858278941,0.42598564589453364,4656.0,4650.0,4643.0,4628.0,4593.0,4553.0,4494.0,4384.0,4186.0,3979.0,3651.0,3211.0,2750.0,2188.0,1546.0,941.0,443.0,125.0,24.0,3139.2105263157896,365.0,371.0,378.0,393.0,428.0,468.0,527.0,637.0,835.0,1042.0,1370.0,1810.0,2271.0,2833.0,3475.0,4080.0,4578.0,4896.0,4997.0,1881.7894736842106,1660.0,1666.0,1673.0,1688.0,1723.0,1763.0,1822.0,1932.0,2130.0,2337.0,2665.0,3105.0,3566.0,4128.0,4770.0,5375.0,5873.0,6191.0,6292.0,3176.7894736842104,0.3188607847042422,0.7115571767832045,0.32742481577375027,0.792670782712607,0.630145661811273,0.5625,0.4375,0.0,0.09022058625715079,0.7021257828349652,0.31670281995661603,0.32709948845736314,2831.997563597154,3980,1041,2336,43,9,7,0,271.0,7376,0.4149245832230749,0.4684325831507668,0.3723875870804306,2352,2669,3964,9.07580070266911,0.12101067603558813,1632.4450690343854,0.47551560414634003,134,16,3433,6316,5021,134,16
