4,4,764,171,41,48,0,-1,-1,-1,-1
5,4,761,170,42,49,0,-1,-1,-1,-1
6,4,757,171,43,49,0,-1,-1,-1,-1
7,4,756,171,43,50,0,-1,-1,-1,-1
8,4,754,173,42,49,0,-1,-1,-1,-1
9,4,751,174,42,49,0,-1,-1,-1,-1
10,4,750,174,42,50,0,-1,-1,-1,-1
11,4,748,176,43,50,0,-1,-1,-1,-1
12,4,747,178,43,50,0,-1,-1,-1,-1
13,4,747,179,43,50,0,-1,-1,-1,-1
14,4,747,180,43,50,0,-1,-1,-1,-1
15,4,747,181,44,50,0,-1,-1,-1,-1
16,4,747,181,44,51,0,-1,-1,-1,-1
17,4,746,182,46,52,0,-1,-1,-1,-1
18,4,745,183,46,53,0,-1,-1,-1,-1
19,4,744,183,47,54,0,-1,-1,-1,-1
20,4,743,185,46,54,0,-1,-1,-1,-1
21,4,740,187,46,53,0,-1,-1,-1,-1
22,4,739,187,46,53,0,-1,-1,-1,-1
23,4,736,188,47,53,0,-1,-1,-1,-1
24,4,733,190,46,52,0,-1,-1,-1,-1
25,4,732,190,46,53,0,-1,-1,-1,-1
26,4,729,192,46,53,0,-1,-1,-1,-1
27,4,724,194,47,54,0,-1,-1,-1,-1
28,4,722,195,47,54,0,-1,-1,-1,-1
29,4,718,198,47,54,0,-1,-1,-1,-1
30,4,711,201,48,55,0,-1,-1,-1,-1
31,4,708,202,49,55,0,-1,-1,-1,-1
32,4,702,204,48,54,0,-1,-1,-1,-1
33,4,693,203,50,56,0,-1,-1,-1,-1
34,4,690,202,51,57,0,-1,-1,-1,-1
35,4,684,201,51,58,0,-1,-1,-1,-1
36,4,677,198,53,60,0,-1,-1,-1,-1
37,4,674,197,54,61,0,-1,-1,-1,-1
38,4,671,197,54,61,0,-1,-1,-1,-1
39,4,669,197,54,62,0,-1,-1,-1,-1
40,4,668,198,54,61,0,-1,-1,-1,-1
41,4,667,198,55,62,0,-1,-1,-1,-1
42,4,666,199,56,64,0,-1,-1,-1,-1
43,4,665,199,57,65,0,-1,-1,-1,-1
44,4,666,202,57,66,0,-1,-1,-1,-1
45,4,667,207,58,66,0,-1,-1,-1,-1
46,4,668,209,58,66,0,-1,-1,-1,-1
47,4,671,212,59,68,0,-1,-1,-1,-1
48,4,676,217,59,67,0,-1,-1,-1,-1
49,4,678,218,60,68,0,-1,-1,-1,-1
50,4,683,221,60,68,0,-1,-1,-1,-1
51,4,690,222,60,69,0,-1,-1,-1,-1
52,4,692,222,61,69,0,-1,-1,-1,-1
53,4,697,221,62,71,0,-1,-1,-1,-1
54,4,702,220,63,73,0,-1,-1,-1,-1
55,4,703,220,65,73,0,-1,-1,-1,-1
56,4,706,220,65,74,0,-1,-1,-1,-1
57,4,708,219,67,77,0,-1,-1,-1,-1
58,4,709,219,67,77,0,-1,-1,-1,-1
59,4,710,221,68,78,0,-1,-1,-1,-1
60,4,712,223,69,80,0,-1,-1,-1,-1
61,4,713,224,70,81,0,-1,-1,-1,-1
62,4,715,230,70,81,0,-1,-1,-1,-1
63,4,717,237,72,82,0,-1,-1,-1,-1
64,4,718,240,72,83,0,-1,-1,-1,-1
65,4,720,246,73,84,0,-1,-1,-1,-1
66,4,721,254,74,84,0,-1,-1,-1,-1
67,4,722,257,73,84,0,-1,-1,-1,-1
68,4,723,263,74,84,0,-1,-1,-1,-1
69,4,723,265,76,86,0,-1,-1,-1,-1
70,4,723,266,76,87,0,-1,-1,-1,-1
71,4,723,267,78,89,0,-1,-1,-1,-1
72,4,724,269,81,91,0,-1,-1,-1,-1
73,4,725,270,82,92,0,-1,-1,-1,-1
74,4,729,273,82,93,0,-1,-1,-1,-1
75,4,734,277,85,95,0,-1,-1,-1,-1
76,4,736,278,86,97,0,-1,-1,-1,-1
77,4,741,282,88,99,0,-1,-1,-1,-1
78,4,747,286,94,106,0,-1,-1,-1,-1
79,4,749,288,96,108,0,-1,-1,-1,-1
80,4,759,301,93,105,0,-1,-1,-1,-1
81,4,771,313,94,106,0,-1,-1,-1,-1
82,4,775,318,95,106,0,-1,-1,-1,-1
83,4,786,325,98,109,0,-1,-1,-1,-1
84,4,802,335,101,111,0,-1,-1,-1,-1
85,4,808,338,102,113,0,-1,-1,-1,-1
86,4,821,343,106,116,0,-1,-1,-1,-1
87,4,839,346,111,123,0,-1,-1,-1,-1
88,4,845,347,114,125,0,-1,-1,-1,-1
89,4,858,350,115,128,0,-1,-1,-1,-1
90,4,873,357,115,129,0,-1,-1,-1,-1
91,4,879,360,115,128,0,-1,-1,-1,-1
92,4,889,363,121,134,0,-1,-1,-1,-1
93,4,905,372,124,139,0,-1,-1,-1,-1
94,4,911,375,126,141,0,-1,-1,-1,-1
471,40,783,137,32,49,0,-1,-1,-1,-1
472,40,782,137,32,50,0,-1,-1,-1,-1
473,40,776,137,32,49,0,-1,-1,-1,-1
474,40,770,136,32,49,0,-1,-1,-1,-1
475,40,768,136,32,49,0,-1,-1,-1,-1
476,40,761,135,34,51,0,-1,-1,-1,-1
477,40,754,136,35,51,0,-1,-1,-1,-1
478,40,751,136,36,51,0,-1,-1,-1,-1
479,40,745,138,37,52,0,-1,-1,-1,-1
480,40,737,140,36,52,0,-1,-1,-1,-1
481,40,734,141,37,52,0,-1,-1,-1,-1
482,40,726,143,37,52,0,-1,-1,-1,-1
483,40,718,144,38,52,0,-1,-1,-1,-1
484,40,715,144,38,52,0,-1,-1,-1,-1
485,40,708,145,38,52,0,-1,-1,-1,-1
486,40,700,144,39,53,0,-1,-1,-1,-1
487,40,697,144,39,53,0,-1,-1,-1,-1
488,40,691,143,40,54,0,-1,-1,-1,-1
489,40,686,144,40,54,0,-1,-1,-1,-1
490,40,684,144,41,54,0,-1,-1,-1,-1
491,40,679,146,41,54,0,-1,-1,-1,-1
492,40,674,148,42,55,0,-1,-1,-1,-1
493,40,672,149,43,55,0,-1,-1,-1,-1
494,40,669,151,43,56,0,-1,-1,-1,-1
495,40,667,154,42,56,0,-1,-1,-1,-1
496,40,666,155,43,56,0,-1,-1,-1,-1
497,40,665,158,43,55,0,-1,-1,-1,-1
498,40,664,160,44,57,0,-1,-1,-1,-1
499,40,663,161,45,57,0,-1,-1,-1,-1
500,40,663,161,45,57,0,-1,-1,-1,-1
501,40,663,162,45,57,0,-1,-1,-1,-1
502,40,664,162,44,58,0,-1,-1,-1,-1
503,40,663,161,46,59,0,-1,-1,-1,-1
504,40,663,160,46,60,0,-1,-1,-1,-1
505,40,663,160,46,60,0,-1,-1,-1,-1
506,40,663,160,46,60,0,-1,-1,-1,-1
507,40,663,161,47,61,0,-1,-1,-1,-1
508,40,663,161,47,61,0,-1,-1,-1,-1
509,40,663,163,49,63,0,-1,-1,-1,-1
510,40,663,166,50,65,0,-1,-1,-1,-1
511,40,663,168,51,65,0,-1,-1,-1,-1
512,40,664,171,51,67,0,-1,-1,-1,-1
513,40,665,175,52,68,0,-1,-1,-1,-1
514,40,665,177,52,68,0,-1,-1,-1,-1
515,40,666,179,52,69,0,-1,-1,-1,-1
516,40,666,180,53,70,0,-1,-1,-1,-1
517,40,666,181,54,70,0,-1,-1,-1,-1
518,40,667,180,56,72,0,-1,-1,-1,-1
519,40,670,179,58,74,0,-1,-1,-1,-1
520,40,672,179,58,74,0,-1,-1,-1,-1
521,40,675,179,59,75,0,-1,-1,-1,-1
522,40,678,179,62,78,0,-1,-1,-1,-1
523,40,679,180,63,78,0,-1,-1,-1,-1
524,40,683,182,64,80,0,-1,-1,-1,-1
525,40,688,186,67,85,0,-1,-1,-1,-1
526,40,690,188,69,86,0,-1,-1,-1,-1
527,40,696,193,68,87,0,-1,-1,-1,-1
528,40,703,199,70,89,0,-1,-1,-1,-1
529,40,706,202,70,89,0,-1,-1,-1,-1
530,40,712,205,71,90,0,-1,-1,-1,-1
531,40,721,207,73,94,0,-1,-1,-1,-1
532,40,724,208,74,95,0,-1,-1,-1,-1
533,40,731,208,75,96,0,-1,-1,-1,-1
534,40,739,207,77,98,0,-1,-1,-1,-1
535,40,742,207,78,99,0,-1,-1,-1,-1
536,40,748,206,80,101,0,-1,-1,-1,-1
537,40,756,207,81,103,0,-1,-1,-1,-1
538,40,759,207,82,104,0,-1,-1,-1,-1
539,40,764,211,86,108,0,-1,-1,-1,-1
540,40,770,220,91,115,0,-1,-1,-1,-1
541,40,772,223,93,119,0,-1,-1,-1,-1
542,40,778,233,94,120,0,-1,-1,-1,-1
543,40,785,244,96,121,0,-1,-1,-1,-1
544,40,788,248,97,121,0,-1,-1,-1,-1
545,40,793,255,100,124,0,-1,-1,-1,-1
546,40,801,262,104,130,0,-1,-1,-1,-1
547,40,804,265,106,132,0,-1,-1,-1,-1
548,40,814,270,109,135,0,-1,-1,-1,-1
549,40,830,274,114,140,0,-1,-1,-1,-1
550,40,836,275,116,142,0,-1,-1,-1,-1
551,40,849,278,116,142,0,-1,-1,-1,-1
552,40,870,282,120,147,0,-1,-1,-1,-1
553,40,879,284,121,148,0,-1,-1,-1,-1
554,40,900,295,128,155,0,-1,-1,-1,-1
960,81,788,144,24,41,0,-1,-1,-1,-1
961,81,787,144,25,41,0,-1,-1,-1,-1
962,81,785,146,24,39,0,-1,-1,-1,-1
963,81,780,144,26,42,0,-1,-1,-1,-1
